"","Phenotype","Population","Parent population","Filename","Center","Sample","Replicate","Cell count","Parent Cell count","Population #"
"919","CD8+CD38-DR+","38-DR+","CD8+","1349_1_Thelper_E04.fcs","NHLBI","1349_1_Thelper_E04","1","440","19180","22"
"920","CD8+CD38+DR+","38+DR+","CD8+","1349_1_Thelper_E04.fcs","NHLBI","1349_1_Thelper_E04","1","568","19180","23"
"921","","All cells","","1349_2_Thelper_E05.fcs","NHLBI","1349_2_Thelper_E05","2","131920","","1"
"922","","Lymphocytes","All cells","1349_2_Thelper_E05.fcs","NHLBI","1349_2_Thelper_E05","2","69670","131920","2"
"923","","Singlets","Lymphocytes","1349_2_Thelper_E05.fcs","NHLBI","1349_2_Thelper_E05","2","67615","69670","3"
"924","","Live","Singlets","1349_2_Thelper_E05.fcs","NHLBI","1349_2_Thelper_E05","2","64234","67615","4"
"925","CD3+","CD3+","Live","1349_2_Thelper_E05.fcs","NHLBI","1349_2_Thelper_E05","2","46294","64234","5"
"926","CD4+CD8-","CD4+","CD3+","1349_2_Thelper_E05.fcs","NHLBI","1349_2_Thelper_E05","2","23831","46294","6"
"927","CD4-CD8+","CD8+","CD3+","1349_2_Thelper_E05.fcs","NHLBI","1349_2_Thelper_E05","2","18098","46294","7"
"928","CD4+CXCR3-CCR6-","CXCR3-CCR6-","CD4+","1349_2_Thelper_E05.fcs","NHLBI","1349_2_Thelper_E05","2","21005","23831","8"
"929","CD4+CXCR3+CCR6-","CXCR3+CCR6-","CD4+","1349_2_Thelper_E05.fcs","NHLBI","1349_2_Thelper_E05","2","1872","23831","9"
"930","CD4+CXCR3-CCR6+","CXCR3-CCR6+","CD4+","1349_2_Thelper_E05.fcs","NHLBI","1349_2_Thelper_E05","2","767","23831","10"
"931","CD4+CXCR3+CCR6+","CXCR3+CCR6+","CD4+","1349_2_Thelper_E05.fcs","NHLBI","1349_2_Thelper_E05","2","187","23831","11"
"932","CD8+CXCR3-CCR6-","CXCR3-CCR6-","CD8+","1349_2_Thelper_E05.fcs","NHLBI","1349_2_Thelper_E05","2","14286","18098","12"
"933","CD8+CXCR3+CCR6-","CXCR3+CCR6-","CD8+","1349_2_Thelper_E05.fcs","NHLBI","1349_2_Thelper_E05","2","3088","18098","13"
"934","CD8+CXCR3-CCR6+","CXCR3-CCR6+","CD8+","1349_2_Thelper_E05.fcs","NHLBI","1349_2_Thelper_E05","2","671","18098","14"
"935","CD8+CXCR3+CCR6+","CXCR3+CCR6+","CD8+","1349_2_Thelper_E05.fcs","NHLBI","1349_2_Thelper_E05","2","53","18098","15"
"936","CD4+CD38-DR-","38-DR-","CD4+","1349_2_Thelper_E05.fcs","NHLBI","1349_2_Thelper_E05","2","13563","23831","16"
"937","CD4+CD38+DR-","38+DR-","CD4+","1349_2_Thelper_E05.fcs","NHLBI","1349_2_Thelper_E05","2","9076","23831","17"
"938","CD4+CD38-DR+","38-DR+","CD4+","1349_2_Thelper_E05.fcs","NHLBI","1349_2_Thelper_E05","2","846","23831","18"
"939","CD4+CD38+DR+","38+DR+","CD4+","1349_2_Thelper_E05.fcs","NHLBI","1349_2_Thelper_E05","2","346","23831","19"
"940","CD8+CD38-DR-","38-DR-","CD8+","1349_2_Thelper_E05.fcs","NHLBI","1349_2_Thelper_E05","2","9403","18098","20"
"941","CD8+CD38+DR-","38+DR-","CD8+","1349_2_Thelper_E05.fcs","NHLBI","1349_2_Thelper_E05","2","7771","18098","21"
"942","CD8+CD38-DR+","38-DR+","CD8+","1349_2_Thelper_E05.fcs","NHLBI","1349_2_Thelper_E05","2","346","18098","22"
"943","CD8+CD38+DR+","38+DR+","CD8+","1349_2_Thelper_E05.fcs","NHLBI","1349_2_Thelper_E05","2","578","18098","23"
"944","","All cells","","1349_3_Thelper_E06.fcs","NHLBI","1349_3_Thelper_E06","3","123654","","1"
"945","","Lymphocytes","All cells","1349_3_Thelper_E06.fcs","NHLBI","1349_3_Thelper_E06","3","71120","123654","2"
"946","","Singlets","Lymphocytes","1349_3_Thelper_E06.fcs","NHLBI","1349_3_Thelper_E06","3","69047","71120","3"
"947","","Live","Singlets","1349_3_Thelper_E06.fcs","NHLBI","1349_3_Thelper_E06","3","65594","69047","4"
"948","CD3+","CD3+","Live","1349_3_Thelper_E06.fcs","NHLBI","1349_3_Thelper_E06","3","45296","65594","5"
"949","CD4+CD8-","CD4+","CD3+","1349_3_Thelper_E06.fcs","NHLBI","1349_3_Thelper_E06","3","23419","45296","6"
"950","CD4-CD8+","CD8+","CD3+","1349_3_Thelper_E06.fcs","NHLBI","1349_3_Thelper_E06","3","17505","45296","7"
"951","CD4+CXCR3-CCR6-","CXCR3-CCR6-","CD4+","1349_3_Thelper_E06.fcs","NHLBI","1349_3_Thelper_E06","3","20524","23419","8"
"952","CD4+CXCR3+CCR6-","CXCR3+CCR6-","CD4+","1349_3_Thelper_E06.fcs","NHLBI","1349_3_Thelper_E06","3","1958","23419","9"
"953","CD4+CXCR3-CCR6+","CXCR3-CCR6+","CD4+","1349_3_Thelper_E06.fcs","NHLBI","1349_3_Thelper_E06","3","735","23419","10"
"954","CD4+CXCR3+CCR6+","CXCR3+CCR6+","CD4+","1349_3_Thelper_E06.fcs","NHLBI","1349_3_Thelper_E06","3","202","23419","11"
"955","CD8+CXCR3-CCR6-","CXCR3-CCR6-","CD8+","1349_3_Thelper_E06.fcs","NHLBI","1349_3_Thelper_E06","3","13706","17505","12"
"956","CD8+CXCR3+CCR6-","CXCR3+CCR6-","CD8+","1349_3_Thelper_E06.fcs","NHLBI","1349_3_Thelper_E06","3","3098","17505","13"
"957","CD8+CXCR3-CCR6+","CXCR3-CCR6+","CD8+","1349_3_Thelper_E06.fcs","NHLBI","1349_3_Thelper_E06","3","583","17505","14"
"958","CD8+CXCR3+CCR6+","CXCR3+CCR6+","CD8+","1349_3_Thelper_E06.fcs","NHLBI","1349_3_Thelper_E06","3","118","17505","15"
"959","CD4+CD38-DR-","38-DR-","CD4+","1349_3_Thelper_E06.fcs","NHLBI","1349_3_Thelper_E06","3","13593","23419","16"
"960","CD4+CD38+DR-","38+DR-","CD4+","1349_3_Thelper_E06.fcs","NHLBI","1349_3_Thelper_E06","3","8673","23419","17"
"961","CD4+CD38-DR+","38-DR+","CD4+","1349_3_Thelper_E06.fcs","NHLBI","1349_3_Thelper_E06","3","785","23419","18"
"962","CD4+CD38+DR+","38+DR+","CD4+","1349_3_Thelper_E06.fcs","NHLBI","1349_3_Thelper_E06","3","368","23419","19"
"963","CD8+CD38-DR-","38-DR-","CD8+","1349_3_Thelper_E06.fcs","NHLBI","1349_3_Thelper_E06","3","8810","17505","20"
"964","CD8+CD38+DR-","38+DR-","CD8+","1349_3_Thelper_E06.fcs","NHLBI","1349_3_Thelper_E06","3","7799","17505","21"
"965","CD8+CD38-DR+","38-DR+","CD8+","1349_3_Thelper_E06.fcs","NHLBI","1349_3_Thelper_E06","3","370","17505","22"
"966","CD8+CD38+DR+","38+DR+","CD8+","1349_3_Thelper_E06.fcs","NHLBI","1349_3_Thelper_E06","3","526","17505","23"
"967","","All cells","","1369_1_Thelper_E07.fcs","NHLBI","1369_1_Thelper_E07","1","112937","","1"
"968","","Lymphocytes","All cells","1369_1_Thelper_E07.fcs","NHLBI","1369_1_Thelper_E07","1","71767","112937","2"
"969","","Singlets","Lymphocytes","1369_1_Thelper_E07.fcs","NHLBI","1369_1_Thelper_E07","1","69360","71767","3"
"970","","Live","Singlets","1369_1_Thelper_E07.fcs","NHLBI","1369_1_Thelper_E07","1","65892","69360","4"
"971","CD3+","CD3+","Live","1369_1_Thelper_E07.fcs","NHLBI","1369_1_Thelper_E07","1","48941","65892","5"
"972","CD4+CD8-","CD4+","CD3+","1369_1_Thelper_E07.fcs","NHLBI","1369_1_Thelper_E07","1","30539","48941","6"
"973","CD4-CD8+","CD8+","CD3+","1369_1_Thelper_E07.fcs","NHLBI","1369_1_Thelper_E07","1","10981","48941","7"
"974","CD4+CXCR3-CCR6-","CXCR3-CCR6-","CD4+","1369_1_Thelper_E07.fcs","NHLBI","1369_1_Thelper_E07","1","26807","30539","8"
"975","CD4+CXCR3+CCR6-","CXCR3+CCR6-","CD4+","1369_1_Thelper_E07.fcs","NHLBI","1369_1_Thelper_E07","1","2510","30539","9"
"976","CD4+CXCR3-CCR6+","CXCR3-CCR6+","CD4+","1369_1_Thelper_E07.fcs","NHLBI","1369_1_Thelper_E07","1","1045","30539","10"
"977","CD4+CXCR3+CCR6+","CXCR3+CCR6+","CD4+","1369_1_Thelper_E07.fcs","NHLBI","1369_1_Thelper_E07","1","177","30539","11"
"978","CD8+CXCR3-CCR6-","CXCR3-CCR6-","CD8+","1369_1_Thelper_E07.fcs","NHLBI","1369_1_Thelper_E07","1","8100","10981","12"
"979","CD8+CXCR3+CCR6-","CXCR3+CCR6-","CD8+","1369_1_Thelper_E07.fcs","NHLBI","1369_1_Thelper_E07","1","2441","10981","13"
"980","CD8+CXCR3-CCR6+","CXCR3-CCR6+","CD8+","1369_1_Thelper_E07.fcs","NHLBI","1369_1_Thelper_E07","1","392","10981","14"
"981","CD8+CXCR3+CCR6+","CXCR3+CCR6+","CD8+","1369_1_Thelper_E07.fcs","NHLBI","1369_1_Thelper_E07","1","48","10981","15"
"982","CD4+CD38-DR-","38-DR-","CD4+","1369_1_Thelper_E07.fcs","NHLBI","1369_1_Thelper_E07","1","13301","30539","16"
"983","CD4+CD38+DR-","38+DR-","CD4+","1369_1_Thelper_E07.fcs","NHLBI","1369_1_Thelper_E07","1","15711","30539","17"
"984","CD4+CD38-DR+","38-DR+","CD4+","1369_1_Thelper_E07.fcs","NHLBI","1369_1_Thelper_E07","1","993","30539","18"
"985","CD4+CD38+DR+","38+DR+","CD4+","1369_1_Thelper_E07.fcs","NHLBI","1369_1_Thelper_E07","1","534","30539","19"
"986","CD8+CD38-DR-","38-DR-","CD8+","1369_1_Thelper_E07.fcs","NHLBI","1369_1_Thelper_E07","1","7011","10981","20"
"987","CD8+CD38+DR-","38+DR-","CD8+","1369_1_Thelper_E07.fcs","NHLBI","1369_1_Thelper_E07","1","3686","10981","21"
"988","CD8+CD38-DR+","38-DR+","CD8+","1369_1_Thelper_E07.fcs","NHLBI","1369_1_Thelper_E07","1","101","10981","22"
"989","CD8+CD38+DR+","38+DR+","CD8+","1369_1_Thelper_E07.fcs","NHLBI","1369_1_Thelper_E07","1","183","10981","23"
"990","","All cells","","1369_2_Thelper_E08.fcs","NHLBI","1369_2_Thelper_E08","2","112288","","1"
"991","","Lymphocytes","All cells","1369_2_Thelper_E08.fcs","NHLBI","1369_2_Thelper_E08","2","71465","112288","2"
"992","","Singlets","Lymphocytes","1369_2_Thelper_E08.fcs","NHLBI","1369_2_Thelper_E08","2","69048","71465","3"
"993","","Live","Singlets","1369_2_Thelper_E08.fcs","NHLBI","1369_2_Thelper_E08","2","65595","69048","4"
"994","CD3+","CD3+","Live","1369_2_Thelper_E08.fcs","NHLBI","1369_2_Thelper_E08","2","48852","65595","5"
"995","CD4+CD8-","CD4+","CD3+","1369_2_Thelper_E08.fcs","NHLBI","1369_2_Thelper_E08","2","30364","48852","6"
"996","CD4-CD8+","CD8+","CD3+","1369_2_Thelper_E08.fcs","NHLBI","1369_2_Thelper_E08","2","11367","48852","7"
"997","CD4+CXCR3-CCR6-","CXCR3-CCR6-","CD4+","1369_2_Thelper_E08.fcs","NHLBI","1369_2_Thelper_E08","2","26599","30364","8"
"998","CD4+CXCR3+CCR6-","CXCR3+CCR6-","CD4+","1369_2_Thelper_E08.fcs","NHLBI","1369_2_Thelper_E08","2","2550","30364","9"
"999","CD4+CXCR3-CCR6+","CXCR3-CCR6+","CD4+","1369_2_Thelper_E08.fcs","NHLBI","1369_2_Thelper_E08","2","1032","30364","10"
"1000","CD4+CXCR3+CCR6+","CXCR3+CCR6+","CD4+","1369_2_Thelper_E08.fcs","NHLBI","1369_2_Thelper_E08","2","183","30364","11"
"1001","CD8+CXCR3-CCR6-","CXCR3-CCR6-","CD8+","1369_2_Thelper_E08.fcs","NHLBI","1369_2_Thelper_E08","2","8516","11367","12"
"1002","CD8+CXCR3+CCR6-","CXCR3+CCR6-","CD8+","1369_2_Thelper_E08.fcs","NHLBI","1369_2_Thelper_E08","2","2396","11367","13"
"1003","CD8+CXCR3-CCR6+","CXCR3-CCR6+","CD8+","1369_2_Thelper_E08.fcs","NHLBI","1369_2_Thelper_E08","2","414","11367","14"
"1004","CD8+CXCR3+CCR6+","CXCR3+CCR6+","CD8+","1369_2_Thelper_E08.fcs","NHLBI","1369_2_Thelper_E08","2","41","11367","15"
"1005","CD4+CD38-DR-","38-DR-","CD4+","1369_2_Thelper_E08.fcs","NHLBI","1369_2_Thelper_E08","2","12761","30364","16"
"1006","CD4+CD38+DR-","38+DR-","CD4+","1369_2_Thelper_E08.fcs","NHLBI","1369_2_Thelper_E08","2","16084","30364","17"
"1007","CD4+CD38-DR+","38-DR+","CD4+","1369_2_Thelper_E08.fcs","NHLBI","1369_2_Thelper_E08","2","985","30364","18"
"1008","CD4+CD38+DR+","38+DR+","CD4+","1369_2_Thelper_E08.fcs","NHLBI","1369_2_Thelper_E08","2","534","30364","19"
"1009","CD8+CD38-DR-","38-DR-","CD8+","1369_2_Thelper_E08.fcs","NHLBI","1369_2_Thelper_E08","2","7447","11367","20"
"1010","CD8+CD38+DR-","38+DR-","CD8+","1369_2_Thelper_E08.fcs","NHLBI","1369_2_Thelper_E08","2","3632","11367","21"
"1011","CD8+CD38-DR+","38-DR+","CD8+","1369_2_Thelper_E08.fcs","NHLBI","1369_2_Thelper_E08","2","127","11367","22"
"1012","CD8+CD38+DR+","38+DR+","CD8+","1369_2_Thelper_E08.fcs","NHLBI","1369_2_Thelper_E08","2","161","11367","23"
"1013","","All cells","","1369_3_Thelper_E09.fcs","NHLBI","1369_3_Thelper_E09","3","104598","","1"
"1014","","Lymphocytes","All cells","1369_3_Thelper_E09.fcs","NHLBI","1369_3_Thelper_E09","3","64561","104598","2"
"1015","","Singlets","Lymphocytes","1369_3_Thelper_E09.fcs","NHLBI","1369_3_Thelper_E09","3","62448","64561","3"
"1016","","Live","Singlets","1369_3_Thelper_E09.fcs","NHLBI","1369_3_Thelper_E09","3","59325","62448","4"
"1017","CD3+","CD3+","Live","1369_3_Thelper_E09.fcs","NHLBI","1369_3_Thelper_E09","3","44194","59325","5"
"1018","CD4+CD8-","CD4+","CD3+","1369_3_Thelper_E09.fcs","NHLBI","1369_3_Thelper_E09","3","27756","44194","6"
"1019","CD4-CD8+","CD8+","CD3+","1369_3_Thelper_E09.fcs","NHLBI","1369_3_Thelper_E09","3","10005","44194","7"
"1020","CD4+CXCR3-CCR6-","CXCR3-CCR6-","CD4+","1369_3_Thelper_E09.fcs","NHLBI","1369_3_Thelper_E09","3","24393","27756","8"
"1021","CD4+CXCR3+CCR6-","CXCR3+CCR6-","CD4+","1369_3_Thelper_E09.fcs","NHLBI","1369_3_Thelper_E09","3","2252","27756","9"
"1022","CD4+CXCR3-CCR6+","CXCR3-CCR6+","CD4+","1369_3_Thelper_E09.fcs","NHLBI","1369_3_Thelper_E09","3","932","27756","10"
"1023","CD4+CXCR3+CCR6+","CXCR3+CCR6+","CD4+","1369_3_Thelper_E09.fcs","NHLBI","1369_3_Thelper_E09","3","179","27756","11"
"1024","CD8+CXCR3-CCR6-","CXCR3-CCR6-","CD8+","1369_3_Thelper_E09.fcs","NHLBI","1369_3_Thelper_E09","3","7512","10005","12"
"1025","CD8+CXCR3+CCR6-","CXCR3+CCR6-","CD8+","1369_3_Thelper_E09.fcs","NHLBI","1369_3_Thelper_E09","3","2092","10005","13"
"1026","CD8+CXCR3-CCR6+","CXCR3-CCR6+","CD8+","1369_3_Thelper_E09.fcs","NHLBI","1369_3_Thelper_E09","3","360","10005","14"
"1027","CD8+CXCR3+CCR6+","CXCR3+CCR6+","CD8+","1369_3_Thelper_E09.fcs","NHLBI","1369_3_Thelper_E09","3","41","10005","15"
"1028","CD4+CD38-DR-","38-DR-","CD4+","1369_3_Thelper_E09.fcs","NHLBI","1369_3_Thelper_E09","3","11713","27756","16"
"1029","CD4+CD38+DR-","38+DR-","CD4+","1369_3_Thelper_E09.fcs","NHLBI","1369_3_Thelper_E09","3","14655","27756","17"
"1030","CD4+CD38-DR+","38-DR+","CD4+","1369_3_Thelper_E09.fcs","NHLBI","1369_3_Thelper_E09","3","929","27756","18"
"1031","CD4+CD38+DR+","38+DR+","CD4+","1369_3_Thelper_E09.fcs","NHLBI","1369_3_Thelper_E09","3","459","27756","19"
"1032","CD8+CD38-DR-","38-DR-","CD8+","1369_3_Thelper_E09.fcs","NHLBI","1369_3_Thelper_E09","3","6457","10005","20"
"1033","CD8+CD38+DR-","38+DR-","CD8+","1369_3_Thelper_E09.fcs","NHLBI","1369_3_Thelper_E09","3","3303","10005","21"
"1034","CD8+CD38-DR+","38-DR+","CD8+","1369_3_Thelper_E09.fcs","NHLBI","1369_3_Thelper_E09","3","105","10005","22"
"1035","CD8+CD38+DR+","38+DR+","CD8+","1369_3_Thelper_E09.fcs","NHLBI","1369_3_Thelper_E09","3","140","10005","23"
"1036","","All cells","","1228-1_E1_E01.fcs","Stanford","1228-1_E1_E01","1","62736","","1"
"1037","","Lymphocytes","All cells","1228-1_E1_E01.fcs","Stanford","1228-1_E1_E01","1","23885","62736","2"
"1038","","Singlets","Lymphocytes","1228-1_E1_E01.fcs","Stanford","1228-1_E1_E01","1","22952","23885","3"
"1039","","Live","Singlets","1228-1_E1_E01.fcs","Stanford","1228-1_E1_E01","1","21804","22952","4"
"1040","CD3+","CD3+","Live","1228-1_E1_E01.fcs","Stanford","1228-1_E1_E01","1","12242","21804","5"
"1041","CD4+CD8-","CD4+","CD3+","1228-1_E1_E01.fcs","Stanford","1228-1_E1_E01","1","5169","12242","6"
"1042","CD4-CD8+","CD8+","CD3+","1228-1_E1_E01.fcs","Stanford","1228-1_E1_E01","1","6395","12242","7"
"1043","CD4+CXCR3-CCR6-","CXCR3-CCR6-","CD4+","1228-1_E1_E01.fcs","Stanford","1228-1_E1_E01","1","4155","5169","8"
"1044","CD4+CXCR3+CCR6-","CXCR3+CCR6-","CD4+","1228-1_E1_E01.fcs","Stanford","1228-1_E1_E01","1","807","5169","9"
"1045","CD4+CXCR3-CCR6+","CXCR3-CCR6+","CD4+","1228-1_E1_E01.fcs","Stanford","1228-1_E1_E01","1","159","5169","10"
"1046","CD4+CXCR3+CCR6+","CXCR3+CCR6+","CD4+","1228-1_E1_E01.fcs","Stanford","1228-1_E1_E01","1","48","5169","11"
"1047","CD8+CXCR3-CCR6-","CXCR3-CCR6-","CD8+","1228-1_E1_E01.fcs","Stanford","1228-1_E1_E01","1","3908","6395","12"
"1048","CD8+CXCR3+CCR6-","CXCR3+CCR6-","CD8+","1228-1_E1_E01.fcs","Stanford","1228-1_E1_E01","1","2231","6395","13"
"1049","CD8+CXCR3-CCR6+","CXCR3-CCR6+","CD8+","1228-1_E1_E01.fcs","Stanford","1228-1_E1_E01","1","171","6395","14"
"1050","CD8+CXCR3+CCR6+","CXCR3+CCR6+","CD8+","1228-1_E1_E01.fcs","Stanford","1228-1_E1_E01","1","85","6395","15"
"1051","CD4+CD38-DR-","38-DR-","CD4+","1228-1_E1_E01.fcs","Stanford","1228-1_E1_E01","1","2402","5169","16"
"1052","CD4+CD38+DR-","38+DR-","CD4+","1228-1_E1_E01.fcs","Stanford","1228-1_E1_E01","1","2533","5169","17"
"1053","CD4+CD38-DR+","38-DR+","CD4+","1228-1_E1_E01.fcs","Stanford","1228-1_E1_E01","1","153","5169","18"
"1054","CD4+CD38+DR+","38+DR+","CD4+","1228-1_E1_E01.fcs","Stanford","1228-1_E1_E01","1","81","5169","19"
"1055","CD8+CD38-DR-","38-DR-","CD8+","1228-1_E1_E01.fcs","Stanford","1228-1_E1_E01","1","5997","6395","20"
"1056","CD8+CD38+DR-","38+DR-","CD8+","1228-1_E1_E01.fcs","Stanford","1228-1_E1_E01","1","170","6395","21"
"1057","CD8+CD38-DR+","38-DR+","CD8+","1228-1_E1_E01.fcs","Stanford","1228-1_E1_E01","1","195","6395","22"
"1058","CD8+CD38+DR+","38+DR+","CD8+","1228-1_E1_E01.fcs","Stanford","1228-1_E1_E01","1","33","6395","23"
"1059","","All cells","","1228-2_E2_E02.fcs","Stanford","1228-2_E2_E02","2","61404","","1"
"1060","","Lymphocytes","All cells","1228-2_E2_E02.fcs","Stanford","1228-2_E2_E02","2","22600","61404","2"
"1061","","Singlets","Lymphocytes","1228-2_E2_E02.fcs","Stanford","1228-2_E2_E02","2","21762","22600","3"
"1062","","Live","Singlets","1228-2_E2_E02.fcs","Stanford","1228-2_E2_E02","2","20673","21762","4"
"1063","CD3+","CD3+","Live","1228-2_E2_E02.fcs","Stanford","1228-2_E2_E02","2","12178","20673","5"
"1064","CD4+CD8-","CD4+","CD3+","1228-2_E2_E02.fcs","Stanford","1228-2_E2_E02","2","5244","12178","6"
"1065","CD4-CD8+","CD8+","CD3+","1228-2_E2_E02.fcs","Stanford","1228-2_E2_E02","2","6280","12178","7"
"1066","CD4+CXCR3-CCR6-","CXCR3-CCR6-","CD4+","1228-2_E2_E02.fcs","Stanford","1228-2_E2_E02","2","4184","5244","8"
"1067","CD4+CXCR3+CCR6-","CXCR3+CCR6-","CD4+","1228-2_E2_E02.fcs","Stanford","1228-2_E2_E02","2","850","5244","9"
"1068","CD4+CXCR3-CCR6+","CXCR3-CCR6+","CD4+","1228-2_E2_E02.fcs","Stanford","1228-2_E2_E02","2","157","5244","10"
"1069","CD4+CXCR3+CCR6+","CXCR3+CCR6+","CD4+","1228-2_E2_E02.fcs","Stanford","1228-2_E2_E02","2","53","5244","11"
"1070","CD8+CXCR3-CCR6-","CXCR3-CCR6-","CD8+","1228-2_E2_E02.fcs","Stanford","1228-2_E2_E02","2","3912","6280","12"
"1071","CD8+CXCR3+CCR6-","CXCR3+CCR6-","CD8+","1228-2_E2_E02.fcs","Stanford","1228-2_E2_E02","2","2116","6280","13"
"1072","CD8+CXCR3-CCR6+","CXCR3-CCR6+","CD8+","1228-2_E2_E02.fcs","Stanford","1228-2_E2_E02","2","175","6280","14"
"1073","CD8+CXCR3+CCR6+","CXCR3+CCR6+","CD8+","1228-2_E2_E02.fcs","Stanford","1228-2_E2_E02","2","77","6280","15"
"1074","CD4+CD38-DR-","38-DR-","CD4+","1228-2_E2_E02.fcs","Stanford","1228-2_E2_E02","2","2288","5244","16"
"1075","CD4+CD38+DR-","38+DR-","CD4+","1228-2_E2_E02.fcs","Stanford","1228-2_E2_E02","2","2655","5244","17"
"1076","CD4+CD38-DR+","38-DR+","CD4+","1228-2_E2_E02.fcs","Stanford","1228-2_E2_E02","2","201","5244","18"
"1077","CD4+CD38+DR+","38+DR+","CD4+","1228-2_E2_E02.fcs","Stanford","1228-2_E2_E02","2","100","5244","19"
"1078","CD8+CD38-DR-","38-DR-","CD8+","1228-2_E2_E02.fcs","Stanford","1228-2_E2_E02","2","5870","6280","20"
"1079","CD8+CD38+DR-","38+DR-","CD8+","1228-2_E2_E02.fcs","Stanford","1228-2_E2_E02","2","183","6280","21"
"1080","CD8+CD38-DR+","38-DR+","CD8+","1228-2_E2_E02.fcs","Stanford","1228-2_E2_E02","2","189","6280","22"
"1081","CD8+CD38+DR+","38+DR+","CD8+","1228-2_E2_E02.fcs","Stanford","1228-2_E2_E02","2","38","6280","23"
"1082","","All cells","","1228-3_E3_E03.fcs","Stanford","1228-3_E3_E03","3","56635","","1"
"1083","","Lymphocytes","All cells","1228-3_E3_E03.fcs","Stanford","1228-3_E3_E03","3","20998","56635","2"
"1084","","Singlets","Lymphocytes","1228-3_E3_E03.fcs","Stanford","1228-3_E3_E03","3","20196","20998","3"
"1085","","Live","Singlets","1228-3_E3_E03.fcs","Stanford","1228-3_E3_E03","3","19186","20196","4"
"1086","CD3+","CD3+","Live","1228-3_E3_E03.fcs","Stanford","1228-3_E3_E03","3","11312","19186","5"
"1087","CD4+CD8-","CD4+","CD3+","1228-3_E3_E03.fcs","Stanford","1228-3_E3_E03","3","4850","11312","6"
"1088","CD4-CD8+","CD8+","CD3+","1228-3_E3_E03.fcs","Stanford","1228-3_E3_E03","3","5866","11312","7"
"1089","CD4+CXCR3-CCR6-","CXCR3-CCR6-","CD4+","1228-3_E3_E03.fcs","Stanford","1228-3_E3_E03","3","3882","4850","8"
"1090","CD4+CXCR3+CCR6-","CXCR3+CCR6-","CD4+","1228-3_E3_E03.fcs","Stanford","1228-3_E3_E03","3","774","4850","9"
"1091","CD4+CXCR3-CCR6+","CXCR3-CCR6+","CD4+","1228-3_E3_E03.fcs","Stanford","1228-3_E3_E03","3","160","4850","10"
"1092","CD4+CXCR3+CCR6+","CXCR3+CCR6+","CD4+","1228-3_E3_E03.fcs","Stanford","1228-3_E3_E03","3","34","4850","11"
"1093","CD8+CXCR3-CCR6-","CXCR3-CCR6-","CD8+","1228-3_E3_E03.fcs","Stanford","1228-3_E3_E03","3","3497","5866","12"
"1094","CD8+CXCR3+CCR6-","CXCR3+CCR6-","CD8+","1228-3_E3_E03.fcs","Stanford","1228-3_E3_E03","3","2134","5866","13"
"1095","CD8+CXCR3-CCR6+","CXCR3-CCR6+","CD8+","1228-3_E3_E03.fcs","Stanford","1228-3_E3_E03","3","162","5866","14"
"1096","CD8+CXCR3+CCR6+","CXCR3+CCR6+","CD8+","1228-3_E3_E03.fcs","Stanford","1228-3_E3_E03","3","73","5866","15"
"1097","CD4+CD38-DR-","38-DR-","CD4+","1228-3_E3_E03.fcs","Stanford","1228-3_E3_E03","3","2236","4850","16"
"1098","CD4+CD38+DR-","38+DR-","CD4+","1228-3_E3_E03.fcs","Stanford","1228-3_E3_E03","3","2371","4850","17"
"1099","CD4+CD38-DR+","38-DR+","CD4+","1228-3_E3_E03.fcs","Stanford","1228-3_E3_E03","3","164","4850","18"
"1100","CD4+CD38+DR+","38+DR+","CD4+","1228-3_E3_E03.fcs","Stanford","1228-3_E3_E03","3","79","4850","19"
"1101","CD8+CD38-DR-","38-DR-","CD8+","1228-3_E3_E03.fcs","Stanford","1228-3_E3_E03","3","5475","5866","20"
"1102","CD8+CD38+DR-","38+DR-","CD8+","1228-3_E3_E03.fcs","Stanford","1228-3_E3_E03","3","204","5866","21"
"1103","CD8+CD38-DR+","38-DR+","CD8+","1228-3_E3_E03.fcs","Stanford","1228-3_E3_E03","3","152","5866","22"
"1104","CD8+CD38+DR+","38+DR+","CD8+","1228-3_E3_E03.fcs","Stanford","1228-3_E3_E03","3","35","5866","23"
"1105","","All cells","","1349-1_E4_E04.fcs","Stanford","1349-1_E4_E04","1","55302","","1"
"1106","","Lymphocytes","All cells","1349-1_E4_E04.fcs","Stanford","1349-1_E4_E04","1","17585","55302","2"
"1107","","Singlets","Lymphocytes","1349-1_E4_E04.fcs","Stanford","1349-1_E4_E04","1","16873","17585","3"
"1108","","Live","Singlets","1349-1_E4_E04.fcs","Stanford","1349-1_E4_E04","1","16029","16873","4"
"1109","CD3+","CD3+","Live","1349-1_E4_E04.fcs","Stanford","1349-1_E4_E04","1","12159","16029","5"
"1110","CD4+CD8-","CD4+","CD3+","1349-1_E4_E04.fcs","Stanford","1349-1_E4_E04","1","6089","12159","6"
"1111","CD4-CD8+","CD8+","CD3+","1349-1_E4_E04.fcs","Stanford","1349-1_E4_E04","1","4701","12159","7"
"1112","CD4+CXCR3-CCR6-","CXCR3-CCR6-","CD4+","1349-1_E4_E04.fcs","Stanford","1349-1_E4_E04","1","5173","6089","8"
"1113","CD4+CXCR3+CCR6-","CXCR3+CCR6-","CD4+","1349-1_E4_E04.fcs","Stanford","1349-1_E4_E04","1","672","6089","9"
