Population Phenotype Filename Center Sample Replicate 'Cell Count' 'Parent Population' 'Parent Count' 'Proportion of Parent'
HLADR+ CD3-CD19-CD20-CD14-CD16-CD56-HLADR+ 1349_2_D5_D05.fcs Yale 1349 2 1022 CD16-CD56- 1761 0.5804
CD11c-CD123- CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c-CD123- 1349_2_D5_D05.fcs Yale 1349 2 123 HLADR+ 1022 0.1204
CD11c+CD123- CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c+CD123- 1349_2_D5_D05.fcs Yale 1349 2 533 HLADR+ 1022 0.5215
CD11c+CD123+ CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c+CD123+ 1349_2_D5_D05.fcs Yale 1349 2 11 HLADR+ 1022 0.0108
CD11c-CD123+ CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c-CD123+ 1349_2_D5_D05.fcs Yale 1349 2 355 HLADR+ 1022 0.3474
'All cells'  1349_3_D6_D06.fcs Yale 1349 3 55494 none 55494 1
'Lympho and Mono'  1349_3_D6_D06.fcs Yale 1349 3 38344 'All cells' 55494 0.691
'Live Cells'  1349_3_D6_D06.fcs Yale 1349 3 36756 'Lympho and Mono' 38344 0.9586
CD14-Lineage- CD3-CD19-CD20-CD14- 1349_3_D6_D06.fcs Yale 1349 3 3700 'Live Cells' 36756 0.1007
Monocytes CD3-CD19-CD20-CD14+ 1349_3_D6_D06.fcs Yale 1349 3 12090 'Live Cells' 36756 0.3289
CD14+CD16+ CD3-CD19-CD20-CD14+CD16+ 1349_3_D6_D06.fcs Yale 1349 3 77 Monocytes 12090 0.0064
CD16-CD56- CD3-CD19-CD20-CD14-CD16-CD56- 1349_3_D6_D06.fcs Yale 1349 3 1566 CD14-Lineage- 3700 0.4232
CD16+CD56- CD3-CD19-CD20-CD14-CD16+CD56- 1349_3_D6_D06.fcs Yale 1349 3 363 CD14-Lineage- 3700 0.0981
CD16+CD56+ CD3-CD19-CD20-CD14-CD16+CD56+ 1349_3_D6_D06.fcs Yale 1349 3 644 CD14-Lineage- 3700 0.1741
CD16-CD56+ CD3-CD19-CD20-CD14-CD16-CD56+ 1349_3_D6_D06.fcs Yale 1349 3 1127 CD14-Lineage- 3700 0.3046
HLADR+ CD3-CD19-CD20-CD14-CD16-CD56-HLADR+ 1349_3_D6_D06.fcs Yale 1349 3 900 CD16-CD56- 1566 0.5747
CD11c-CD123- CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c-CD123- 1349_3_D6_D06.fcs Yale 1349 3 107 HLADR+ 900 0.1189
CD11c+CD123- CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c+CD123- 1349_3_D6_D06.fcs Yale 1349 3 493 HLADR+ 900 0.5478
CD11c+CD123+ CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c+CD123+ 1349_3_D6_D06.fcs Yale 1349 3 11 HLADR+ 900 0.0122
CD11c-CD123+ CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c-CD123+ 1349_3_D6_D06.fcs Yale 1349 3 289 HLADR+ 900 0.3211
'All cells'  1369_1_D7_D07.fcs Yale 1369 1 50157 none 50157 1
'Lympho and Mono'  1369_1_D7_D07.fcs Yale 1369 1 35420 'All cells' 50157 0.7062
'Live Cells'  1369_1_D7_D07.fcs Yale 1369 1 33319 'Lympho and Mono' 35420 0.9407
CD14-Lineage- CD3-CD19-CD20-CD14- 1369_1_D7_D07.fcs Yale 1369 1 4704 'Live Cells' 33319 0.1412
Monocytes CD3-CD19-CD20-CD14+ 1369_1_D7_D07.fcs Yale 1369 1 8382 'Live Cells' 33319 0.2516
CD14+CD16+ CD3-CD19-CD20-CD14+CD16+ 1369_1_D7_D07.fcs Yale 1369 1 62 Monocytes 8382 0.0074
CD16-CD56- CD3-CD19-CD20-CD14-CD16-CD56- 1369_1_D7_D07.fcs Yale 1369 1 2251 CD14-Lineage- 4704 0.4785
CD16+CD56- CD3-CD19-CD20-CD14-CD16+CD56- 1369_1_D7_D07.fcs Yale 1369 1 1149 CD14-Lineage- 4704 0.2443
CD16+CD56+ CD3-CD19-CD20-CD14-CD16+CD56+ 1369_1_D7_D07.fcs Yale 1369 1 913 CD14-Lineage- 4704 0.1941
CD16-CD56+ CD3-CD19-CD20-CD14-CD16-CD56+ 1369_1_D7_D07.fcs Yale 1369 1 391 CD14-Lineage- 4704 0.0831
HLADR+ CD3-CD19-CD20-CD14-CD16-CD56-HLADR+ 1369_1_D7_D07.fcs Yale 1369 1 706 CD16-CD56- 2251 0.3136
CD11c-CD123- CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c-CD123- 1369_1_D7_D07.fcs Yale 1369 1 88 HLADR+ 706 0.1246
CD11c+CD123- CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c+CD123- 1369_1_D7_D07.fcs Yale 1369 1 378 HLADR+ 706 0.5354
CD11c+CD123+ CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c+CD123+ 1369_1_D7_D07.fcs Yale 1369 1 1 HLADR+ 706 0.0014
CD11c-CD123+ CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c-CD123+ 1369_1_D7_D07.fcs Yale 1369 1 239 HLADR+ 706 0.3385
'All cells'  1369_2_D8_D08.fcs Yale 1369 2 64039 none 64039 1
'Lympho and Mono'  1369_2_D8_D08.fcs Yale 1369 2 44303 'All cells' 64039 0.6918
'Live Cells'  1369_2_D8_D08.fcs Yale 1369 2 41691 'Lympho and Mono' 44303 0.941
CD14-Lineage- CD3-CD19-CD20-CD14- 1369_2_D8_D08.fcs Yale 1369 2 5572 'Live Cells' 41691 0.1336
Monocytes CD3-CD19-CD20-CD14+ 1369_2_D8_D08.fcs Yale 1369 2 10562 'Live Cells' 41691 0.2533
CD14+CD16+ CD3-CD19-CD20-CD14+CD16+ 1369_2_D8_D08.fcs Yale 1369 2 115 Monocytes 10562 0.0109
CD16-CD56- CD3-CD19-CD20-CD14-CD16-CD56- 1369_2_D8_D08.fcs Yale 1369 2 2492 CD14-Lineage- 5572 0.4472
CD16+CD56- CD3-CD19-CD20-CD14-CD16+CD56- 1369_2_D8_D08.fcs Yale 1369 2 1426 CD14-Lineage- 5572 0.2559
CD16+CD56+ CD3-CD19-CD20-CD14-CD16+CD56+ 1369_2_D8_D08.fcs Yale 1369 2 1174 CD14-Lineage- 5572 0.2107
CD16-CD56+ CD3-CD19-CD20-CD14-CD16-CD56+ 1369_2_D8_D08.fcs Yale 1369 2 480 CD14-Lineage- 5572 0.0861
HLADR+ CD3-CD19-CD20-CD14-CD16-CD56-HLADR+ 1369_2_D8_D08.fcs Yale 1369 2 793 CD16-CD56- 2492 0.3182
CD11c-CD123- CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c-CD123- 1369_2_D8_D08.fcs Yale 1369 2 111 HLADR+ 793 0.14
CD11c+CD123- CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c+CD123- 1369_2_D8_D08.fcs Yale 1369 2 399 HLADR+ 793 0.5032
CD11c+CD123+ CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c+CD123+ 1369_2_D8_D08.fcs Yale 1369 2 2 HLADR+ 793 0.0025
CD11c-CD123+ CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c-CD123+ 1369_2_D8_D08.fcs Yale 1369 2 281 HLADR+ 793 0.3544
'All cells'  1369_3_D9_D09.fcs Yale 1369 3 49329 none 49329 1
'Lympho and Mono'  1369_3_D9_D09.fcs Yale 1369 3 33174 'All cells' 49329 0.6725
'Live Cells'  1369_3_D9_D09.fcs Yale 1369 3 31242 'Lympho and Mono' 33174 0.9418
CD14-Lineage- CD3-CD19-CD20-CD14- 1369_3_D9_D09.fcs Yale 1369 3 4540 'Live Cells' 31242 0.1453
Monocytes CD3-CD19-CD20-CD14+ 1369_3_D9_D09.fcs Yale 1369 3 7508 'Live Cells' 31242 0.2403
CD14+CD16+ CD3-CD19-CD20-CD14+CD16+ 1369_3_D9_D09.fcs Yale 1369 3 62 Monocytes 7508 0.0083
CD16-CD56- CD3-CD19-CD20-CD14-CD16-CD56- 1369_3_D9_D09.fcs Yale 1369 3 2131 CD14-Lineage- 4540 0.4694
CD16+CD56- CD3-CD19-CD20-CD14-CD16+CD56- 1369_3_D9_D09.fcs Yale 1369 3 1185 CD14-Lineage- 4540 0.261
CD16+CD56+ CD3-CD19-CD20-CD14-CD16+CD56+ 1369_3_D9_D09.fcs Yale 1369 3 845 CD14-Lineage- 4540 0.1861
CD16-CD56+ CD3-CD19-CD20-CD14-CD16-CD56+ 1369_3_D9_D09.fcs Yale 1369 3 379 CD14-Lineage- 4540 0.0835
HLADR+ CD3-CD19-CD20-CD14-CD16-CD56-HLADR+ 1369_3_D9_D09.fcs Yale 1369 3 685 CD16-CD56- 2131 0.3214
CD11c-CD123- CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c-CD123- 1369_3_D9_D09.fcs Yale 1369 3 90 HLADR+ 685 0.1314
CD11c+CD123- CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c+CD123- 1369_3_D9_D09.fcs Yale 1369 3 337 HLADR+ 685 0.492
CD11c+CD123+ CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c+CD123+ 1369_3_D9_D09.fcs Yale 1369 3 7 HLADR+ 685 0.0102
CD11c-CD123+ CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c-CD123+ 1369_3_D9_D09.fcs Yale 1369 3 251 HLADR+ 685 0.3664
